"1971","1","Fall 2019","PHY","37811","PHY 391","INDEPENDENT STUDY","0",NULL,"Independent study project under the direction of a faculty member of the Department of Physics and Astronomy.",NULL,NULL
"1972","1","Fall 2019","PHY","37866","PHY 391W","INDEPENDENT STUDY","0",NULL,"Normally open to seniors concentrating in physics. This course may be used to satisfy part of the upper level writing requirement.","Permission of instructor",NULL
"1973","1","Fall 2019","PHY","37898","PHY 395","INDEPENDENT RESEARCH","0",NULL,"Independent research project under the direction of a faculty member of the Department of Physics and Astronomy.",NULL,NULL
"1974","1","Fall 2019","PHY","37956","PHY 401","MATH METH FOR OPTICS & PHY","4",NULL,"Advanced techniques utilizing vector calculus, series expansions, contour integration, integral transforms (Fourier, Laplace and Hilbert) asymptotic estimates, and second order differential equations.","ME 201, 202 and permission of instructor","RENNINGER W"
"1975","1","Fall 2019","PHY","37975","PHY 407","QUANTUM MECHANICS I","4",NULL,"Quantum-mechanical axioms. Probability densities and currents. Boson representations of the oscillator. Angular momentum including Clebsch-Gordan coupling, spherical tensors, finite rotations, and applications to atoms and nuclei. Simple gauge transformations. Aharonov-Bohm effect. Bell's theorem. The SO(4) treatment of the hydrogen atom.","PHY 246 or permission of instructor","BENZVI S"
"1976","1","Fall 2019","PHY","37981","PHY 411","MECHANICS & CHAOTIC DYNAMICS","4",NULL,"Lagrangian and Hamiltonian dynamics, canonical transformations, Hamilton-Jacobi equations, chaotic dynamics, periodic orbits, Stable and unstable orbits, Julia and Fatou sets, Convergence of Newton's Iteration, KAM theory. (Offered the first 8 weeks as 311A).","PHY 235","QUILLEN A"
"1977","1","Fall 2019","PHY","37994","PHY 415","ELECTROMAGNETIC THEORY I","4",NULL,"An advanced treatment of electromagnetic phenomena. Electromagnetic wave propagation, radiation, and waveguides and resonant cavities, diffraction, electrodynamic potentials, multipole expansions, and covariant electrodynamics.","PHY 401 or concurrently","TEITEL S"
"1978","1","Fall 2019","PHY","38016","PHY 434","QUANTUM & NANO OPT LAB","4",NULL,"This laboratory course (3 hours per week) exposes students to cutting-edge photon counting instrumentation and methods with applications ranging from quantum information to nanotechnology,biotechnology and medicine. Major topics include quantum entanglement and Bell’s inequalities, single-photon interference, single-emitter confocal fluorescence microscopy and spectroscopy, photonic bandgap materials, Hanbury Brown and Twiss  interferometer, and photon antibunching.  Each lab also includes lecture and discussions of lab materials.",NULL,"LUKISHOVA S"
"1979","1","Fall 2019","PHY","38027","PHY 437","NON-LINEAR OPTICS","4",NULL,"Fundamentals and applications of optical systems based on the nonlinear interaction of light with matter. Topics to be treated include mechanisms of optical nonlinearity, second-harmonic and sum- and difference-frequency generation, photonics and optical logic, optical self-action effects including self-focusing and optical soliton formation, optical phase conjugation, stimulated Brillouin and stimulated Raman scattering, and selection criteria of nonlinear optical materials.References: Robert W. Boyd, Nonlinear Optics, Second Edition.","OPT 461 or OPT 462","BOYD R"
"1980","1","Fall 2019","PHY","38038","PHY 440","NUCLEAR AND PARTICLE PHYSICS","4",NULL,"This course is designed for physics majors interested in nuclear and particle physics. The course introduces the Standard Model of particle physics. The unification of electromagnetic and weak interactions is discussed. Higgs mechanism of electroweak symmetry is introduced.  Finally, the fundamental interactions of elementary particles and their constituents are reviewed, with emphasis on issues pertaining to the conservation of quantum numbers and symmetries observed in high-energy collisions. (cross-listed with PHY 440).","PHY 237","DEMINA R"
"1981","1","Fall 2019","PHY","38040","PHY 453","SPECIAL TOPICS","4",NULL,"This course will survey the field of high-energy-density science (HEDS), extending from ultra-dense matter to the radiation-dominated regime. Topics include: experimental and computational methods for the productions, manipulation, and diagnosis of HED matter, thermodynamic equations-of-state; dynamic transitions between equilibrium phases; and radiative and other transport properties. Throughout the course, we will make connections with key HEDS applications in astrophysics, laboratory fusion, and new quantum states of matter.",NULL,"COLLINS G"
"1982","1","Fall 2019","PHY","38052","PHY 454","INTRODUCTION TO PLASMA PHYSICS I","4",NULL,"Basic plasma parameters; quasi-neutrality, Debye length, plasma frequency, plasma parameter, Charged particle motion: orbit theory. Basic plasma equations; derivation of fluid equations from the Vlasov equation. Waves in plasmas. MHD theory.  Energy balance.","PHY 217 or OPT 262","REN C"
"1983","1","Fall 2019","PHY","38069","PHY 457","INCOMPRESSIBLE FLOW","4",NULL,"The study of incompressible flow covers fluid motions which are gentle enough that the density of the fluid changes little or none. Topics: Conservation equations. Bernoulli's equation, the Navier-Stokes equations. Inviscid flows; vorticity; potential flows; stream functions; complex potentials. Viscosity and Reynolds number; some exact solutions with viscosity; boundary layers; low Reynolds number flows. Waves.","ME 225, ME 201 or MTH 281","ALUIE H"
"1984","1","Fall 2019","PHY","85844","PHY 457","CONTINUUM MECHANICS","4",NULL,"Course Description: The mechanics of continuous media. The basic notations and concepts in applied mechanics will be covered. These concepts are the foundation for both solid and fluid mechanics and applications in both of these areas will be used as examples. The course will include 1) indicial notation and tensor analysis, 2) concepts of stress, 3) both Eulerian and Lagrangian descriptions of deformation and strain, 4) conservation of mass, momentum, energy, and 5) constitutive equations to describe material response.","Basic ordinary and partial differential equations, linear algebra, undergraduate fluid mechanics (ME225) and solid mechanics (ME226).","LAMBROPOULOS"
"1985","1","Fall 2019","PHY","38074","PHY 462","MEDICAL IMAGING-THEORY & IMPLEMENTATION","4",NULL,"Physics and implementation of X-ray, ultrasonic, and MR imaging systems. Fourier transform relations and reconstruction algorithms of X-ray and ultrasonic-computed tomography, and MRI.","ECE242","PARKER K"
"1986","1","Fall 2019","PHY","38083","PHY 467","ULTRASOUND IMAGING","4",NULL,"This course investigates the imaging techniques applied in state-of-the-art ultrasound imaging and their theoretical bases. Topics include linear acoustic systems, spatial impulse responses, the k-space formulation, methods of acoustic field calculation, dynamic focusing and apodization, scattering, the statistics of acoustic speckle, speckle correlation, compounding techniques, phase aberration correction, velocity estimation, and flow imaging. A strong emphasis is placed on readings of original sources and student assignments and projects based on realistic acoustic simulations.","BME230 or ECE241","MC ALEAVEY S"
"1987","1","Fall 2019","PHY","38095","PHY 498","SUPERVISED TEACHING ASSISTANT I","0",NULL,"This course is designed for a student to be Laboratory or Recitation Teaching Assistant (TA). Typically, the student spends the semester teaching two laboratories or up to four recitations during the Fall semester for the introductory physics courses: PHY 113, PHY 122, PHY 141, PHY 142, or introductory astronomy course: AST 111, or teaching one or more recitation(s): AST 111, PHY 113, PHY 122, PHY 141, PHY 142, or a 200 level undergraduate physics or astronomy course. Attendance of the weekly teaching seminars PHY 597-Fall, giving feedback to other leaders, and a constructive evaluation process are required. This course is non-credit and may be taken more than once.","Students are required two weeks prior to the beginning of the Fall semester, to attend a two-day rigorous training program. Students prepare and present a short model recitation and are video taped for self-evaluation.",NULL
"1988","1","Fall 2019","PHY","38100","PHY 499","SUPERVISED TEACHING ASST II","0",NULL,"Continuation of PHY 498.",NULL,NULL
"1989","1","Fall 2019","PHY","38111","PHY 521","CONDENSED MATTER I","4",NULL,"Classification of solids by crystal lattice, electronic band structure, phonons, and optical properties; X-ray diffraction, neutron scattering, and electron screening. (same as MSC 550, also offered first 8 weeks as P321A).","PHY 407, PHY 408, or permission of instructor","NICHOL J"
"1990","1","Fall 2019","PHY","38125","PHY 525","DATA SCIENCE II: COMPLEXITY AND NETWORK THEORY","4",NULL,"As the number of interacting degrees of freedom (or agents) in a given system increases, its behavior often changes qualitatively, and not only quantitatively. Complexity is the emerging field of research, which investigates the shared underlying concepts and principles of such systems. It finds its applications in Physics, Computer Science, Mathematics, Biology, Social Sciences, Economy, and more.	In this introductory course we will focus on these common features and their utilization in understanding complex systems. They will include for example: Fractals, non-linearity and chaos, adaptation and evolution, critical and tipping points, patterns formation, networks modeling, feedback loops, emergence and unpredictability, etc.	Students in the course will be given ample opportunities to study farther these systems and/or techniques that are of particular interest to them.Prerequisites include basic knowledge in differential equations, linear algebra, and probability.","MTH 165, PHY 403 or equivalent","SHAPIR Y"
"1991","1","Fall 2019","PHY","38133","PHY 531","INTRODUCTION TO QUANTUM OPTICS","4",NULL,"Classical and quantum mechanical theories of the interaction of light with atoms and molecules, with emphasis on near resonance effects, including coherent nonlinear atomic response theory, relaxation and saturation, laser theory, optical pulse propagation, dressed atom-radiation states, and multi-photon processes. (same as OPT 551).","PHY 401, PHY 402, PHY 407, PHY 408, PHY 415 or permission of instructor","EBERLY J"
"1992","1","Fall 2019","PHY","38144","PHY 591","PHD READINGS IN PHYSICS","0",NULL,"Special study or work, arranged individually.",NULL,NULL
"1993","1","Fall 2019","PHY","38205","PHY 594","INTERNSHIP","0",NULL,NULL,NULL,NULL
"1994","1","Fall 2019","PHY","38218","PHY 595","PHD RESEARCH IN PHYSICS","0",NULL,NULL,NULL,NULL
"1995","1","Fall 2019","PHY","38488","PHY 595A","PHD RESEARCH IN ABSENTIA","0",NULL,NULL,NULL,NULL
"1996","1","Fall 2019","PHY","38529","PHY 595B","PHRSRCH IN ABSENTIA ABROAD","0",NULL,NULL,NULL,NULL
"1997","1","Fall 2019","PHY","38567","PHY 597","RESEARCH SEMINAR","0",NULL,"A (Fall) - Noncredit course given once per week, required of all first-year graduate students. The seminar consists of lectures and discussions on various aspects of being an effective teaching assistant, including interactions with undergraduate student body and cross-cultural issues.B (Spring) - Noncredit course given once per week required of all first-year graduate students. Members of the faculty discuss topics in their curent area of research interest.","None.","MANLY S"
"1998","1","Fall 2019","PHY","38575","PHY 598","TEACHING WORKSHOP LEADER PEDAGOGY TRAINING","0",NULL,"This course is designed for a student to be a Workshop Leader Teaching Assistant (TA). Typically, the TA attends the weekly Workshop Leader Training meeting that offers specialized support and training in group dynamics, learning theory, and science pedagogy for students facilitating collaborative learning groups for science and social science courses. The TA teaches three to four workshops in one of the fall semester introductory physics courses: PHY 113, PHY 122, PHY 141 or PHY 142. Additional requirements are: Attendance of the weekly Graduate Teaching Seminars PHY 597-Fall, giving feedback to other leaders and a constructive evaluation process. This course is non-credit and may be taken more than once.",NULL,NULL
"1999","1","Fall 2019","PHY","38581","PHY 599","PEDAGOGY & GROUP LEADERSHIP","0",NULL,"This course is designed as a follow-up course for an experienced Workshop Leader, titled a lead Workshop Leader Teaching Assistant (TA). Typically, the TA attends the weekly Workshop Leader Training meeting that offers specialized support and training to develop leadership skills, to foster ongoing communication among faculty members and study group leaders, and to provide an environment for review of study group related issues. Students spend the semester teaching three to four workshops during the Spring semester introductory physics courses.",NULL,NULL
"2000","1","Fall 2019","PHY","38594","PHY 895","CONT OF MASTER'S ENROLLMENT","0",NULL,NULL,NULL,NULL
"2001","1","Fall 2019","PHY","38608","PHY 897","MASTERS DISSERTATION","0",NULL,NULL,NULL,NULL
"2002","1","Fall 2019","PHY","38613","PHY 985","LEAVE OF ABSENCE","0",NULL,NULL,NULL,NULL
"2003","1","Fall 2019","PHY","38624","PHY 986V","FULL TIME VISITING STUDENT","0",NULL,NULL,NULL,NULL
"2004","1","Fall 2019","PHY","38631","PHY 995","CONT OF DOCTORAL ENROLLMENT","0",NULL,NULL,NULL,NULL
"2005","1","Fall 2019","PHY","38645","PHY 997","DOCTORAL DISSERTATION","0",NULL,NULL,NULL,NULL
"2006","1","Fall 2019","PHY","38659","PHY 997A","DOCT DISSERTATN IN ABSENTIA","0",NULL,NULL,NULL,NULL
"2007","1","Fall 2019","PHY","38662","PHY 999","DOCTORAL DISSERTATION","0",NULL,NULL,NULL,NULL
"2008","1","Fall 2019","PHY","38796","PHY 999A","DOCT DISSERTATN IN ABSENTIA","0",NULL,NULL,NULL,NULL
"2009","1","Fall 2019","POL","38849","POL 101","ELEMENTARY POLISH I","4",NULL,"Introduction to the basic structures of the language and the vocabulary of everyday situations. The emphasis is on spoken Polish.",NULL,"WOJCIECHOWSKA"
"2010","1","Fall 2019","POL","38855","POL 151","INTERMEDIATE POLISH","4",NULL,"Designed for students with previous study of the language. A reading, writing and conversation course conducted in Polish, with emphasis on everyday use of Polish language. Systematic vocabulary building and grammar review. Reading of selected texts like newspaper articles, poetry, use of film clips and various video material.","POL 102 or instructor's permission","WOJCIECHOWSKA"
"2011","1","Fall 2019","POL","38861","POL 220","POLISH LIT, FILM, CULTURE","4",NULL,"This course will focus on modern Polish literature and culture and look at cultural heritage that is often considered local, ‘minor’ and inaccessible from the outside. We will explore Polish cinema (Wojciech Jerzy Has, Andrzej Wajda, Krzysztof Kieślowski, etc.) and literature (Conrad, Schulz, Nałkowska, Borowski, Iwaszkiewicz, Miłosz, Gombrowicz, Szymborska, Zagajewski, Tokarczuk, Lem, Kapuściński, etc.), identifying local perspectives as well as global ambitions of Polish authors and artists, looking not only for national dimensions of Polish culture, but checking how it fits into the global cultural marketplace and world literature.",NULL,"CZERNIK J"
"2012","1","Fall 2019","POL","38887","POL 391","INDEPENDENT STUDY","0",NULL,NULL,NULL,NULL
"2013","1","Fall 2019","POL","38902","POL 394","INTERNSHIP","0",NULL,NULL,NULL,NULL
"2014","1","Fall 2019","POR","38926","POR 101","ELEMENTARY PORTUGUESE I","4",NULL,"Portuguese is the official language of approximately 240 million people in eight countries on four continents. After English and Spanish, it is the third most widely spoken European language, and the sixth most spoken language in the world. Portuguese is the official language of Brazil, the fifth most populous country in the world, the largest country in Latin America, and the fifth largest global economic power. Across Africa and Asia, Portuguese continues to be an important element of a complex cultural mosaic. Moreover, Portuguese is widely spoken outside of its officially recognized borders by over two million people across the U.S., Canada, and in other corners of the global diaspora. This course is designed for beginners who wish to master the basic structures and vocabulary of the language. Students learn the language and culture by practicing four main language skills: listening, speaking, reading and writing.",NULL,"T.VALDEZ DE F"
"2015","1","Fall 2019","PSC","39093","PSC 101","INTRODUCTION TO COMPARATIVE POLITICS","4",NULL,"This course is an introduction to the study of domestic political institutions, processes, and outcomes across and within countries. The course surveys key concepts and major theoretical contributions in the field of comparative politics, including the challenges for democratization and democratic consolidation, the possibility of revolution, how countries vary in their political and electoral institutions and why these variations matter, and the power of social forces such as ethnicity, culture, and social capital. Country cases are drawn from different regions of the world and historical periods to ground students in the set of tools of comparative analysis.",NULL,"MEGUID B"
"2016","1","Fall 2019","PSC","86016","PSC 106","INTRODUCTION TO INTERNATIONAL RELATIONS","4",NULL,"This course provides students with the background and conceptual tools they need to understand contemporary international relations. The course will introduce students to the wide range of issues that make up the study of international relations, including the workings of the state system, the causes of international conflict and violence, and international economic relations. Students will be introduced to the literature in a broad way, to make them familiar with the main theoretical traditions in the field. Students will be asked, as much as possible, to read original texts, rather than a textbook. Time permitting, we will also examine topics of particular current interest, such as the evolving nature of power in the post-Cold War environment as well as special global challenges like nation-building and the proliferation of weapons of mass destruction.",NULL,"GOEMANS H"
"2017","1","Fall 2019","PSC","85981","PSC 107","INTRODUCTION TO POSITIVE POLITICAL THEORY","4",NULL,"This course introduces students to positive political theory, a rigorous set of tools that helps clarify key questions in political science. Through examples drawn from all aspects of the political process (from elections to lawmaking to regulation) as well as from everyday life (where should we go for dinner?) and Hollywood (Russell Crowe and Reese Witherspoon as political scientists?), we will study how the rules of the game affect the decisions politicians make as well as the policy outcomes we observe.",NULL,"TYSON S"
"2018","1","Fall 2019","PSC","39160","PSC 200","Data Analysis 1","4",NULL,"An introduction to the understanding of politics through data analysis. No prior computer or statistical expertise is expected. PSC 200 satisfies the Techniques of Analysis requirement for undergraduate majors and minors in political science.",NULL,"MONTERO FORTE"
"2019","1","Fall 2019","PSC","39192","PSC 202W","ARGUMENT IN POLITICAL SCIENCE","4",NULL,"Students generally take PSC 202 in their sophomore year, but the course is also open to juniors and seniors. The course introduces students to the questions, concepts, and analytical approaches of political scientists and emphasizes careful reading and analytical writing. This version of the course focuses on the tension between majority rule and minority rights in the American political tradition. Topics include tyranny of the majority, slavery, civic engagement, political parties, women's rights, racism, economic and political inequality, legislative organization, and representation. Readings are drawn from classic texts in American thought--the Declaration of Independence, ""The Federalist,"" Tocqueville's ""Democracy in America,"" the Gettysburg Address--as well as from books and articles written by contemporary political scientists. Note: In this academic year, PSC 202 will only be offered in the fall semester. It will NOT be offered in the spring.",NULL,"GAMM G"
"2020","1","Fall 2019","PSC","85975","PSC 211","Conspiracy Theories in AP","4",NULL,"Conspiracy theories are becoming an organizing principle in American politics. This course will explore the history and trends of conspiracy theories, the psychological and strategic underpinnings of persuasion in these theories and misinformation, and the political implications of current conspiracy theories. In order to understand the use (or misuse) of evidence and logic in conspiracy theories, several weeks will be dedicated to extended examples. These conspiracy theories are polarized and polarizing, a unit of the course will discuss political science research on polarization and place conspiracy theories within this trend. Assignments for the course include writing an individual short paper and group presentation on a conspiracy theory that applies the concepts in class. Readings include classics (e.g., Hofstadter’s The Paranoid Style in American Politics) and contemporary academic articles and books (e.g., Knight’s Conspiracy Nation: The Politics of Paranoia in Postwar America).",NULL,"KROEGER M; TYSON S"
"2021","1","Fall 2019","PSC","86567","PSC 212","Supreme Court in US History","4",NULL,"Constitutional law cases decided by the U.S. Supreme Court and their impact on the evolution of the Court, the balance of powers among the three governmental branches, relations between the federal government and the states, and individual express and implied rights.",NULL,"SELIGMAN J"
"2022","1","Fall 2019","PSC","86309","PSC 219","Congress as an Institution","4",NULL,"This seminar provides students with the necessary historical background and methodological tools to conduct original research on the US Congress. We will examine the basic institutions of the House and Senate — committees, parties, leaders, and rules—with an interest in how these institutions have changed over time.  The course emphasizes how Congress provides structure that scholars must embrace (and from which they may often benefit) when applying the more abstract concepts and techniques of political economy.  This course is designed for PhD students, but is open, with permission of the instructors, to advanced undergraduates.",NULL,"ALEXANDER D; GAMM G"
"2023","1","Fall 2019","PSC","86314","PSC 219W","Congress as an Institution","4",NULL,"This seminar provides students with the necessary historical background and methodological tools to conduct original research on the US Congress. We will examine the basic institutions of the House and Senate — committees, parties, leaders, and rules—with an interest in how these institutions have changed over time.  The course emphasizes how Congress provides structure that scholars must embrace (and from which they may often benefit) when applying the more abstract concepts and techniques of political economy.  This course is designed for PhD students, but is open, with permission of the instructors, to advanced undergraduates.",NULL,"ALEXANDER D; GAMM G"
"2024","1","Fall 2019","PSC","39267","PSC 223","CONSTITUTIONAL STRUCTURE AND RIGHTS","4",NULL,"Through the lens of the Constitution and Supreme Court cases, this course examines the essential structure of the American legal and political system (both separation of powers at the federal level and the authority of, and relationship among, the federal government and states), as well as the essential nature of rights of citizens vis-a-vis the political order. Topics covered include the nature of the Supreme Court's authority; separation of powers and the allocation of authority between the legislative and executive branches; Congress’ “delegated” powers and their limits; federal limits on state powers; and individual rights, including habeas corpus, economic rights, and equal protection and due process rights under the Fourteenth Amendment. The ability to read and discuss (as well as place in perspective and disagree with) Supreme Court opinions is an essential part of the course.",NULL,"JACKSON T"
"2025","1","Fall 2019","PSC","86263","PSC 225","Cultural Politics of Prison Towns","4",NULL,"Rochester sits in one of the world’s most explicitly carceral landscapes, with more than a dozen state prisons within a 90 min drive. This co-taught course is a collaborative ethnographic research project designed to examine how the presence of prisons in towns around Rochester reflects and shapes the political, economic, and cultural lives of those who live in the region. Students will be introduced to methods and practices of ethnography and conduct firsthand research on the cultural politics of prison towns. Through assigned reading, students will learn about the history, sociology, and cultural logics of Rochester and the wider region, and of mass incarceration. What does a prison mean for a person living near one?  How does the presence of prisons shape people’s notions of justice, citizenship, and punishment? How do these nearby but largely invisible institutions shape the ways that we live in Rochester? Recommended prior courses: Introduction to Cultural Anthropology or Incarceration Nation",NULL,"DOUGHTY K; DUBLER J"
"2026","1","Fall 2019","PSC","39275","PSC 233W","INNOVATION IN PUBLIC SERVICE","4",NULL,"Is politics anything more than a series of televised shouting matches? Yes, but much of what matters isn't televised. While politicians in Washington and state capitals make speeches for the cameras, hundreds of thousands of public servants work everyday outside of the limelight to determine the quality of government's essential services -- including policing, emergency services, education, and public health. This course exposes students to the problems faced and solutions invented by leaders of the Rochester area's public service agencies. By interacting directly with these leaders and the ""street-level bureaucrats"" who implement government policy, students will learn how to grapple with the practical problems of governance.",NULL,"JORDAN S"
"2027","1","Fall 2019","PSC","86575","PSC 234","Financial Regulation","4",NULL,"Financial Regulation will address the 2007-2009 near complete meltdown of the United States system of finance during which unemployment soared, debt markets ceased to operate and stock markets crashed.  How was this possible in the most sophisticated system of financial regulation ever developed which had not seen a comparable breakdown since 1929-1933?   The seminar will seek to address this question by studying the history and structure of banking, securities, insurance and housing regulation and then asking whether the Dodd-Frank Act of 2010 was a sufficient response.  If not, what is a wiser approach?  Opportunities to write seminar papers are open for all students.",NULL,"SELIGMAN J"
"2028","1","Fall 2019","PSC","86581","PSC 234W","Financial Regulation","4",NULL,"Financial Regulation will address the 2007-2009 near complete meltdown of the United States system of finance during which unemployment soared, debt markets ceased to operate and stock markets crashed.  How was this possible in the most sophisticated system of financial regulation ever developed which had not seen a comparable breakdown since 1929-1933?   The seminar will seek to address this question by studying the history and structure of banking, securities, insurance and housing regulation and then asking whether the Dodd-Frank Act of 2010 was a sufficient response.  If not, what is a wiser approach?  Opportunities to write seminar papers are open for all students.",NULL,"SELIGMAN J"
"2029","1","Fall 2019","PSC","39281","PSC 236","HEALTH CARE AND LAW","4",NULL,"An introduction to the legal foundations of the biomedical healthcare system; topics include national health reform, bioethics, the right to health care, genetic discrimination, and access to reproductive care. Primary law (judicial opinions, legislation) comprises the bulk of the reading assignments; students will learn how to brief cases and interpret statutes.",NULL,"MC NULTY M"
"2030","1","Fall 2019","PSC","89957","PSC 243","ENVIRONMENTAL POLITICS","4",NULL,"Examines environmental issues from a social scientific perspective. Topics covered: the reasons for environmental regulation, the history of environmental policy, the state of contemporary environmental policy, the role of state and local governments, the impact of environmental activists, and a comparison of domestic and international regulation of environmental affairs.",NULL,"ROTHENBERG L"
"2031","1","Fall 2019","PSC","86453","PSC 243W","ENVIRONMENTAL POLITICS","4",NULL,"Examines environmental issues from a social scientific perspective. Topics covered: the reasons for environmental regulation, the history of environmental policy, the state of contemporary environmental policy, the role of state and local governments, the impact of environmental activists, and a comparison of domestic and international regulation of environmental affairs.",NULL,"ROTHENBERG L"
"2032","1","Fall 2019","PSC","39316","PSC 246","ENVIRONMENTAL LAW & POLICY","4",NULL,"An examination of federal environmental law and policy from a practical and historical perspective. This course will provide a basic foundational understanding of U.S. environmental law and help students develop the tools necessary to critique and improve environmental policy making. Topics include an overview of key federal environmental laws, some of the major loopholes, how environmental laws are shaped through agency regulation, judicial interpretation, political pressure, and their efficacy at safeguarding the environment and the public. The course will be taught through a combination of lectures, a group project focused on a specific case study, and student-led discussions about key aspects of environmental laws. Students will finish by considering emerging environmental issues and ways to address them.",NULL,"NOTO T"
"2033","1","Fall 2019","PSC","39327","PSC 248","Discrimination","4",NULL,"An examination of discrimination from a social scientific perspective. Topics covered include defining discrimination, types of discrimination under the law, testing for discrimination, discrimination experiments, and a survey of what social scientists have discovered about discrimination in the areas of policing, bail, retail sales, automobile sales, and home mortgages.  Although there is considerable time devoted to lecture, students are encouraged to participate.",NULL,"CLARKE K"
"2034","1","Fall 2019","PSC","39338","PSC 248W","Discrimination","4",NULL,"An examination of discrimination from a social scientific perspective. Topics covered include defining discrimination, types of discrimination under the law, testing for discrimination, discrimination experiments, and a survey of what social scientists have discovered about discrimination in the areas of policing, bail, retail sales, automobile sales, and home mortgages.  Although there is considerable time devoted to lecture, students are encouraged to participate.",NULL,"CLARKE K"
"2035","1","Fall 2019","PSC","39340","PSC 250","Comparative Democratic Representation","4",NULL,"This course introduces the concept and practice of political representation in contemporary democracies, focusing largely on the developed world. After discussing goals of representation, it traces representation from the values and electoral behavior of citizens through the formation of legislatures and executives to the implementation of public policies. It compares the consequences of different institutional arrangements and party systems for party and policy congruence, and considers other benefits and costs as well.",NULL,"POWELL G"
"2036","1","Fall 2019","PSC","39352","PSC 250W","Comparative Democratic Representation","4",NULL,"This course introduces the concept and practice of political representation in contemporary democracies, focusing largely on the developed world. After discussing goals of representation, it traces representation from the values and electoral behavior of citizens through the formation of legislatures and executives to the implementation of public policies. It compares the consequences of different institutional arrangements and party systems for party and policy congruence, and considers other benefits and costs as well.",NULL,"POWELL G"
"2037","1","Fall 2019","PSC","86144","PSC 256","THEORIES OF COMPARATIVE POLITICS","4",NULL,"Introduces theories in the field of comparative politics. Leads to understanding how the national and international environment, the political culture, the political institutions and the choices of citizens and leaders affect political performance. Explains democratization, stability, competition, citizen influence, and policy outcomes as consequences of the environment, culture and institutions--and human choices in these contexts.",NULL,"POWELL G"
"2038","1","Fall 2019","PSC","86157","PSC 256W","THEORIES OF COMPARATIVE POLITICS","4",NULL,"Introduces theories in the field of comparative politics. Leads to understanding how the national and international environment, the political culture, the political institutions and the choices of citizens and leaders affect political performance. Explains democratization, stability, competition, citizen influence, and policy outcomes as consequences of the environment, culture and institutions--and human choices in these contexts.",NULL,"POWELL G"
"2039","1","Fall 2019","PSC","86100","PSC 257","ORIGINS OF THE MODERN WORLD","4",NULL,"This course is designed to give students a background in the causes and consequences of the changes in political, economic and social changes that have so profoundly altered the world over the past five centuries, and a basic knowledge of both classic and contemporary scholarly accounts of these changes. After describing political and economic conditions in the pre-modern world, it describes how a distinctively ''modern'' political economy emerged in Western Europe, how this political economy became pervasive over the rest of the world, and the long term and continuing consequences of these changes. The reading mixes classic historical and social scientific accounts. While there are no prerequisites, students should note that the course will involve an unusually high, and enforced, level of required reading.",NULL,"LEE A"
"2040","1","Fall 2019","PSC","86111","PSC 257W","ORIGINS OF THE MODERN WORLD","4",NULL,"This course is designed to give students a background in the causes and consequences of the changes in political, economic and social changes that have so profoundly altered the world over the past five centuries, and a basic knowledge of both classic and contemporary scholarly accounts of these changes. After describing political and economic conditions in the pre-modern world, it describes how a distinctively ''modern'' political economy emerged in Western Europe, how this political economy became pervasive over the rest of the world, and the long term and continuing consequences of these changes. The reading mixes classic historical and social scientific accounts. While there are no prerequisites, students should note that the course will involve an unusually high, and enforced, level of required reading.",NULL,"LEE A"
"2041","1","Fall 2019","PSC","86069","PSC 262","Elections in Developing Countries","4",NULL,"Examines the implications of economic globalization for domestic and international politics.",NULL,"FREY A"
"2042","1","Fall 2019","PSC","86074","PSC 262W","Elections in Developing Countries","4",NULL,"Examines the implications of economic globalization for domestic and international politics.",NULL,"FREY A"
"2043","1","Fall 2019","PSC","39369","PSC 267","IDENTITY, ETHNICITY & NATIONALISM","4",NULL,"This course explores the concepts of identity, ethnicity and nationalism from a comparative perspective. Drawing upon theories from political science, anthropology, sociology and economics, we will examine how identity is defined and how societies use these constructions in, among other things, nation-building, war, and party competition. Theoretical readings will be supplemented with empirical studies from developed and developing countries across different time periods.",NULL,"MEGUID B"
"2044","1","Fall 2019","PSC","86464","PSC 276","THE POLITICS OF INSURGENCY","4",NULL,"Discusses the logic of asymmetric conflicts between states and non-state actors. We will examine the military, political, and social factors that determine when and where asymmetric warfare is likely to occur.",NULL,"LACINA B"
"2045","1","Fall 2019","PSC","86470","PSC 276W","THE POLITICS OF INSURGENCY","4",NULL,"Discusses the logic of asymmetric conflicts between states and non-state actors. We will examine the military, political, and social factors that determine when and where asymmetric warfare is likely to occur.",NULL,"LACINA B"
"2046","1","Fall 2019","PSC","86594","PSC 279","WAR & THE NATION STATE","4",NULL,"Examines the development of warfare and the growth of the state from the French Revolution to the end of the Second World War. Further examines the phenomenon of war in its broader socio-economic context, focusing on nationalism, bureaucratization, industrialization and democratization.",NULL,"GOEMANS H"
"2047","1","Fall 2019","PSC","39425","PSC 279W","WAR & THE NATION STATE","4",NULL,"Examines the development of warfare and the growth of the state from the French Revolution to the end of the Second World War. Further examines the phenomenon of war in its broader socio-economic context, focusing on nationalism, bureaucratization, industrialization and democratization.",NULL,"GOEMANS H"
"2048","1","Fall 2019","PSC","86236","PSC 284","DEMOCRATIC THEORY","4",NULL,"Focuses on various topics in democratic theory such as the relation between democracy and other basic political principles (liberty, equality, justice), whether democratic institutions should best be aggregative or deliberative, and the role of referenda, lotteries and new telecommunications technology in democratic decision-making.",NULL,"JOHNSON J"
